row,col,walls,solutionIndex
0,0,t|t|f|t,0
0,1,t|f|f|t,23
0,2,t|f|t|f,24
0,3,t|f|t|f,25
0,4,t|f|t|f,26
0,5,t|t|f|f,27
0,6,t|f|t|t,
0,7,t|f|f|f,35
0,8,t|t|f|f,36
0,9,t|t|f|t,
0,10,t|f|f|t,
0,11,t|f|t|f,
0,12,t|f|t|f,
0,13,t|f|f|f,
0,14,t|f|t|f,
0,15,t|f|t|f,
0,16,t|f|t|f,
0,17,t|t|f|f,
0,18,t|f|f|t,
0,19,t|t|t|f,
0,20,t|f|f|t,
0,21,t|f|f|f,
0,22,t|t|t|f,
0,23,t|f|f|t,
0,24,t|f|f|f,
0,25,t|f|t|f,
0,26,t|t|t|f,
1,0,f|t|f|t,1
1,1,f|f|t|t,22
1,2,t|f|f|f,21
1,3,t|t|f|f,20
1,4,t|f|f|t,29
1,5,f|t|t|f,28
1,6,t|f|f|t,33
1,7,f|t|t|f,34
1,8,f|f|f|t,37
1,9,f|f|t|f,
1,10,f|f|t|f,
1,11,t|f|t|f,
1,12,t|t|f|f,
1,13,f|t|f|t,
1,14,t|f|t|t,
1,15,t|t|f|f,
1,16,t|f|f|t,
1,17,f|t|t|f,
1,18,f|f|t|t,
1,19,t|f|t|f,
1,20,f|t|t|f,
1,21,f|f|f|t,
1,22,t|f|t|f,
1,23,f|t|t|f,
1,24,f|f|t|t,
1,25,t|f|t|f,
1,26,t|t|f|f,
2,0,f|f|t|t,2
2,1,t|t|f|f,3
2,2,f|t|f|t,
2,3,f|t|f|t,19
2,4,f|f|t|t,30
2,5,t|f|t|f,31
2,6,f|t|t|f,32
2,7,t|f|f|t,39
2,8,f|t|t|f,38
2,9,t|f|f|t,
2,10,t|f|t|f,
2,11,t|t|f|f,
2,12,f|t|t|t,
2,13,f|f|t|t,
2,14,t|t|f|f,
2,15,f|t|f|t,
2,16,f|t|f|t,
2,17,t|f|f|t,
2,18,t|f|t|f,
2,19,t|f|t|f,
2,20,t|t|f|f,
2,21,f|t|f|t,
2,22,t|f|f|t,
2,23,t|f|t|f,
2,24,t|f|t|f,
2,25,t|t|t|f,
2,26,f|t|f|t,
3,0,t|f|f|t,5
3,1,f|t|t|f,4
3,2,f|t|t|t,
3,3,f|t|f|t,18
3,4,t|f|f|t,
3,5,t|f|t|f,
3,6,t|t|t|f,
3,7,f|t|f|t,40
3,8,t|f|t|t,
3,9,f|t|f|f,
3,10,t|f|t|t,
3,11,f|t|f|f,
3,12,t|f|f|t,
3,13,t|f|t|f,
3,14,f|t|t|f,
3,15,f|t|f|t,
3,16,f|t|f|t,
3,17,f|f|t|t,
3,18,t|f|f|f,
3,19,t|t|f|f,
3,20,f|t|f|t,
3,21,f|t|f|t,
3,22,f|f|t|t,
3,23,t|t|f|f,
3,24,t|f|f|t,
3,25,t|f|t|f,
3,26,f|t|t|f,
4,0,f|f|t|t,6
4,1,t|t|f|f,7
4,2,t|f|f|t,16
4,3,f|t|t|f,17
4,4,f|f|f|t,52
4,5,t|f|t|f,51
4,6,t|t|f|f,50
4,7,f|f|t|t,41
4,8,t|t|f|f,42
4,9,f|f|f|t,
4,10,t|t|f|f,
4,11,f|f|t|t,
4,12,f|t|t|f,
4,13,t|f|t|t,
4,14,t|f|t|f,
4,15,f|f|t|f,
4,16,f|f|t|f,
4,17,t|t|f|f,
4,18,f|t|t|t,
4,19,f|t|f|t,
4,20,f|t|f|t,
4,21,f|f|t|t,
4,22,t|f|t|f,
4,23,f|t|f|f,
4,24,f|f|t|t,
4,25,t|f|t|f,
4,26,t|t|f|f,
5,0,t|t|f|t,
5,1,f|t|f|t,8
5,2,f|t|f|t,15
5,3,t|f|t|t,
5,4,f|t|f|f,53
5,5,t|f|f|t,48
5,6,f|t|t|f,49
5,7,t|f|f|t,44
5,8,f|f|t|f,43
5,9,f|t|t|f,
5,10,f|t|f|t,
5,11,t|f|f|t,
5,12,t|t|f|f,
5,13,t|f|f|t,
5,14,t|f|t|f,
5,15,t|f|t|f,
5,16,t|t|f|f,
5,17,f|f|t|t,
5,18,t|t|f|f,
5,19,f|t|f|t,
5,20,f|t|f|t,
5,21,t|f|f|t,
5,22,t|f|t|f,
5,23,f|t|t|f,
5,24,t|f|f|t,
5,25,t|f|t|f,
5,26,f|t|f|f,
6,0,f|t|f|t,
6,1,f|t|f|t,9
6,2,f|f|t|t,14
6,3,t|t|f|f,13
6,4,f|t|f|t,54
6,5,f|f|t|t,47
6,6,t|f|t|f,46
6,7,f|t|f|f,45
6,8,t|f|f|t,
6,9,t|f|f|f,
6,10,f|t|f|f,
6,11,f|t|f|t,
6,12,f|f|t|t,
6,13,f|t|t|f,
6,14,t|t|f|t,
6,15,t|f|f|t,
6,16,f|t|t|f,
6,17,t|f|f|t,
6,18,f|t|t|f,
6,19,f|t|f|t,
6,20,f|t|f|t,
6,21,f|f|t|t,
6,22,t|t|f|f,
6,23,t|f|f|t,
6,24,f|t|t|f,
6,25,t|f|f|t,
6,26,f|t|t|f,
7,0,f|t|f|t,
7,1,f|f|t|t,10
7,2,t|f|t|f,11
7,3,f|t|t|f,12
7,4,f|t|f|t,55
7,5,t|f|f|t,
7,6,t|f|t|f,
7,7,f|t|t|f,
7,8,f|t|f|t,
7,9,f|t|f|t,
7,10,f|t|f|t,
7,11,f|t|f|t,
7,12,t|f|f|t,
7,13,t|f|t|f,
7,14,f|t|f|f,
7,15,f|f|t|t,
7,16,t|t|f|f,
7,17,f|f|t|t,
7,18,t|f|t|f,
7,19,f|t|t|f,
7,20,f|f|t|t,
7,21,t|t|f|f,
7,22,f|t|t|t,
7,23,f|t|f|t,
7,24,t|f|f|t,
7,25,f|t|t|f,
7,26,t|t|f|t,
8,0,f|t|f|t,
8,1,t|f|f|t,59
8,2,t|f|t|f,58
8,3,t|f|t|f,57
8,4,f|t|f|f,56
8,5,f|f|f|t,
8,6,t|f|t|f,
8,7,t|t|f|f,
8,8,f|t|f|t,
8,9,f|t|f|t,
8,10,f|t|f|t,
8,11,f|t|f|t,
8,12,f|t|f|t,
8,13,t|f|f|t,
8,14,f|t|f|f,
8,15,t|t|f|t,
8,16,f|f|t|t,
8,17,t|t|f|f,
8,18,t|f|t|t,
8,19,t|f|f|f,
8,20,t|t|t|f,
8,21,f|f|f|t,
8,22,t|f|t|f,
8,23,f|t|t|f,
8,24,f|f|t|t,
8,25,t|f|t|f,
8,26,f|t|f|f,
9,0,f|t|f|t,
9,1,f|t|f|t,60
9,2,t|f|t|t,
9,3,t|f|f|f,
9,4,f|t|f|f,
9,5,f|f|t|t,
9,6,t|t|f|f,
9,7,f|f|t|t,
9,8,f|t|t|f,
9,9,f|t|f|t,
9,10,f|t|t|t,
9,11,f|t|f|t,
9,12,f|t|t|t,
9,13,f|t|f|t,
9,14,f|f|t|t,
9,15,f|t|f|f,
9,16,t|f|f|t,
9,17,f|t|t|f,
9,18,t|f|f|t,
9,19,f|t|t|f,
9,20,t|f|f|t,
9,21,f|t|t|f,
9,22,t|f|f|t,
9,23,t|t|f|f,
9,24,t|f|t|t,
9,25,t|t|f|f,
9,26,f|t|f|t,
10,0,f|f|f|t,62
10,1,f|t|t|f,61
10,2,t|f|f|t,
10,3,f|t|t|f,
10,4,f|f|t|t,
10,5,t|t|t|f,
10,6,f|f|t|t,
10,7,t|f|f|f,
10,8,t|t|t|f,
10,9,f|f|t|t,
10,10,t|t|f|f,
10,11,f|f|t|t,
10,12,t|f|t|f,
10,13,f|t|t|f,
10,14,t|f|f|t,
10,15,f|t|t|f,
10,16,f|f|t|t,
10,17,t|t|f|f,
10,18,f|t|f|t,
10,19,t|f|f|t,
10,20,f|f|t|f,
10,21,t|t|t|f,
10,22,f|t|f|t,
10,23,f|f|t|t,
10,24,t|t|f|f,
10,25,f|f|f|t,
10,26,f|t|t|f,
11,0,f|t|f|t,63
11,1,t|f|t|t,
11,2,f|f|t|f,
11,3,t|t|f|f,
11,4,t|f|f|t,
11,5,t|f|t|f,
11,6,t|f|t|f,
11,7,f|t|t|f,
11,8,t|f|f|t,
11,9,t|f|t|f,
11,10,f|t|f|f,
11,11,t|f|f|t,
11,12,t|f|t|f,
11,13,t|f|t|f,
11,14,f|t|t|f,
11,15,t|f|f|t,
11,16,t|t|f|f,
11,17,f|t|f|t,
11,18,f|f|t|t,
11,19,f|f|t|f,
11,20,t|t|t|f,
11,21,t|f|f|t,
11,22,f|t|t|f,
11,23,t|f|f|t,
11,24,f|t|f|f,
11,25,f|f|t|t,
11,26,t|t|t|f,
12,0,f|f|t|t,64
12,1,t|f|t|f,65
12,2,t|t|f|f,66
12,3,f|f|t|t,
12,4,f|f|t|f,
12,5,t|f|t|f,
12,6,t|f|t|f,
12,7,t|t|f|f,
12,8,f|f|t|t,
12,9,t|t|f|f,
12,10,f|t|f|t,
12,11,f|t|f|t,
12,12,t|f|f|t,
12,13,t|f|t|f,
12,14,t|f|t|f,
12,15,f|t|t|f,
12,16,f|f|f|t,
12,17,f|f|f|f,
12,18,t|f|t|f,
12,19,t|f|t|f,
12,20,t|f|t|f,
12,21,f|t|t|f,
12,22,t|f|f|t,
12,23,f|t|t|f,
12,24,f|t|t|t,
12,25,t|f|f|t,
12,26,t|t|f|f,
13,0,t|f|f|t,69
13,1,t|f|t|f,68
13,2,f|t|t|f,67
13,3,t|f|f|t,
13,4,t|f|t|f,
13,5,t|t|f|f,
13,6,t|f|t|t,
13,7,f|t|t|f,
13,8,t|f|f|t,
13,9,f|t|t|f,
13,10,f|t|t|t,
13,11,f|t|f|t,
13,12,f|t|f|t,
13,13,t|f|f|t,
13,14,t|t|f|f,
13,15,t|t|f|t,
13,16,f|t|f|t,
13,17,f|f|t|t,
13,18,t|t|t|f,
13,19,t|f|f|t,
13,20,t|f|t|f,
13,21,t|f|t|f,
13,22,f|t|t|f,
13,23,t|f|f|t,
13,24,t|f|t|f,
13,25,f|t|t|f,
13,26,f|t|f|t,
14,0,f|t|f|t,70
14,1,t|f|f|t,
14,2,t|t|f|f,
14,3,f|f|t|t,
14,4,t|t|f|f,
14,5,f|f|t|t,
14,6,t|f|t|f,
14,7,t|t|f|f,
14,8,f|f|t|t,
14,9,t|f|t|f,
14,10,t|f|f|f,
14,11,f|t|t|f,
14,12,f|t|f|t,
14,13,f|t|f|t,
14,14,f|f|t|t,
14,15,f|t|t|f,
14,16,f|t|f|t,
14,17,t|f|f|t,
14,18,t|f|t|f,
14,19,f|t|t|f,
14,20,t|f|f|t,
14,21,t|f|t|f,
14,22,t|f|t|f,
14,23,f|t|t|f,
14,24,t|f|f|t,136
14,25,t|f|t|f,137
14,26,f|t|f|f,138
15,0,f|f|t|t,71
15,1,f|t|f|f,72
15,2,f|f|t|t,
15,3,t|t|f|f,
15,4,f|f|t|t,
15,5,t|t|f|f,
15,6,t|f|t|t,
15,7,f|f|t|f,
15,8,t|f|t|f,
15,9,t|t|f|f,
15,10,f|f|t|t,
15,11,t|t|f|f,
15,12,f|t|f|t,
15,13,f|f|f|t,
15,14,t|f|t|f,
15,15,t|f|t|f,
15,16,f|t|t|f,
15,17,f|t|f|t,
15,18,t|f|f|t,
15,19,t|f|t|f,
15,20,f|f|t|f,
15,21,t|f|t|f,
15,22,t|t|f|f,
15,23,t|f|f|t,134
15,24,f|t|t|f,135
15,25,t|f|f|t,140
15,26,f|t|t|f,139
16,0,t|f|f|t,
16,1,f|f|f|f,73
16,2,t|t|f|f,
16,3,f|f|t|t,
16,4,t|t|f|f,
16,5,f|t|f|t,
16,6,t|f|f|t,
16,7,t|f|t|f,
16,8,t|t|f|f,
16,9,f|t|f|t,
16,10,t|f|t|t,
16,11,f|t|t|f,
16,12,f|t|f|t,
16,13,f|f|t|t,
16,14,t|t|f|f,
16,15,t|f|f|t,
16,16,t|f|t|f,
16,17,f|f|t|f,
16,18,f|t|t|f,
16,19,t|t|f|t,
16,20,t|f|f|t,126
16,21,t|t|f|f,127
16,22,f|t|t|t,
16,23,f|t|f|t,133
16,24,t|t|f|t,
16,25,f|f|t|t,141
16,26,t|t|f|f,142
17,0,f|t|f|t,
17,1,f|t|f|t,74
17,2,f|t|t|t,
17,3,t|f|f|t,
17,4,f|t|t|f,
17,5,f|f|t|t,
17,6,f|f|f|f,
17,7,t|t|t|f,
17,8,f|t|f|t,
17,9,f|f|t|t,
17,10,t|f|t|f,
17,11,t|t|f|f,
17,12,f|t|f|t,
17,13,t|f|f|t,
17,14,f|t|t|f,
17,15,f|f|t|t,
17,16,t|f|t|f,
17,17,t|f|t|f,
17,18,t|f|f|f,
17,19,f|t|t|f,
17,20,f|t|f|t,125
17,21,f|f|t|t,128
17,22,t|t|f|f,129
17,23,f|t|f|t,132
17,24,f|t|f|t,
17,25,t|f|f|t,144
17,26,f|t|t|f,143
18,0,f|t|t|t,
18,1,f|t|f|t,75
18,2,t|f|f|t,
18,3,f|t|t|f,
18,4,t|f|f|t,
18,5,t|t|f|f,
18,6,f|t|t|t,
18,7,t|f|f|t,
18,8,f|t|t|f,
18,9,t|f|f|t,
18,10,t|t|t|f,
18,11,f|t|f|t,
18,12,f|t|f|t,
18,13,f|t|f|t,
18,14,t|f|t|t,
18,15,t|t|f|f,
18,16,t|f|f|t,
18,17,t|f|t|f,
18,18,f|t|t|f,
18,19,t|f|f|t,123
18,20,f|t|t|f,124
18,21,t|t|f|t,
18,22,f|f|t|t,130
18,23,f|t|t|f,131
18,24,f|f|f|t,146
18,25,f|t|t|f,145
18,26,t|t|f|t,
19,0,t|f|f|t,77
19,1,f|t|t|f,76
19,2,f|f|t|t,
19,3,t|t|f|f,
19,4,f|t|f|t,
19,5,f|f|t|t,
19,6,t|f|t|f,
19,7,f|t|t|f,
19,8,t|f|f|t,
19,9,f|t|f|f,
19,10,t|f|f|t,
19,11,f|t|t|f,
19,12,f|t|f|t,
19,13,f|f|t|t,
19,14,t|t|f|f,
19,15,f|f|f|t,
19,16,f|t|t|f,
19,17,t|f|t|t,
19,18,t|t|f|f,
19,19,f|t|f|t,122
19,20,t|f|t|t,
19,21,f|f|t|f,
19,22,t|f|t|f,
19,23,t|t|f|f,
19,24,f|f|t|t,147
19,25,t|t|f|f,148
19,26,f|t|f|t,
20,0,f|f|f|t,78
20,1,t|f|t|f,79
20,2,t|t|f|f,80
20,3,f|f|t|t,
20,4,f|t|t|f,
20,5,t|t|f|t,
20,6,t|f|f|t,
20,7,t|f|t|f,
20,8,f|t|t|f,
20,9,f|f|t|t,
20,10,f|t|t|f,
20,11,t|f|f|t,
20,12,f|t|t|f,
20,13,t|t|f|t,
20,14,f|t|f|t,
20,15,f|t|f|t,
20,16,t|f|f|t,
20,17,t|f|f|f,
20,18,f|t|t|f,
20,19,f|t|f|t,121
20,20,t|f|f|t,
20,21,t|f|t|f,
20,22,t|f|t|f,
20,23,f|t|f|f,
20,24,t|f|f|t,150
20,25,f|t|t|f,149
20,26,f|t|f|t,
21,0,f|t|f|t,
21,1,t|t|f|t,
21,2,f|f|t|t,81
21,3,t|f|f|f,82
21,4,t|f|t|f,
21,5,f|t|f|f,
21,6,f|f|t|t,
21,7,t|t|f|f,
21,8,t|f|t|t,
21,9,t|f|t|f,
21,10,t|f|t|f,
21,11,f|t|f|f,
21,12,t|f|f|t,
21,13,f|t|t|f,
21,14,f|t|f|t,
21,15,f|t|f|t,
21,16,f|t|f|t,
21,17,f|t|f|t,
21,18,t|f|f|t,119
21,19,f|t|t|f,120
21,20,f|f|f|t,167
21,21,t|f|t|f,166
21,22,t|t|f|f,165
21,23,f|t|f|t,
21,24,f|t|f|t,151
21,25,t|f|f|t,
21,26,f|t|f|f,
22,0,f|t|f|t,
22,1,f|f|f|t,
22,2,t|t|t|f,
22,3,f|t|f|t,83
22,4,t|f|t|t,
22,5,f|t|f|f,
22,6,t|f|f|t,
22,7,f|t|t|f,
22,8,t|f|f|t,
22,9,t|f|t|f,
22,10,t|f|t|f,
22,11,f|t|t|f,
22,12,f|t|f|t,
22,13,t|f|f|t,
22,14,f|t|t|f,
22,15,f|t|f|t,
22,16,f|t|t|t,
22,17,f|t|f|t,
22,18,f|f|t|t,118
22,19,t|t|f|f,117
22,20,f|t|f|t,168
22,21,t|t|f|t,
